Date,WJ,CITIC,GY,EB,SH,BJ,ID(XY),CS,NJ,HZ,JS,WX,Merchants,MS,HX,PD,BOC,HS,CRCB,BANKCOMM,JY,NB,PSBC,ICBC,ABC,CCB,PA
2011/3/30,,3.896769,,2.571289,,2.995476,7.415401,,2.237339,,,,9.659558,2.546109,4.47735,4.694206,2.417477,,2.728436,4.545556,,6.321356,,3.825038,2.457424,4.377967,
2011/3/31,,3.829231,,2.525137,,2.936591,7.261073,,2.174484,,,,9.531022,2.519069,4.463124,4.616254,2.440018,,2.785822,4.676676,,6.191018,,3.873003,2.555952,4.402121,
2011/4/1,,3.869752,,2.584475,,3.015102,7.66321,,2.223588,,,,9.693348,2.618211,4.601817,4.792499,2.462559,,2.827557,4.643893,,6.34463,,3.932956,2.57334,4.480623,
2011/4/6,,3.923778,,2.630626,,3.096056,7.83017,,2.282518,,,,10.018068,2.676795,4.800971,4.945021,2.51891,,2.754521,4.643893,,6.414452,,3.986914,2.57334,4.541008,
2011/4/7,,3.88352085,,2.637219,,2.994028847,7.852909,,2.274663,,,,10.01131,2.676795,4.815198,4.931462,2.502005,,2.80669,4.649356,,6.400488,,3.956937,2.579136,4.504777,
2011/4/8,,3.883256,,2.630626,,2.993693231,7.832697,,2.266807,,,,10.092475,2.672292,4.850754,4.921292,2.50764,,2.796256,4.676676,,6.386523,,3.974923,2.654482,4.528932,
2011/4/11,,3.835983,,2.61744,,2.993022,7.693598,,2.225553,,,,10.133089,2.667782,4.790299,4.924682,2.513275,,2.775388,4.638431,,6.321356,,3.986914,2.625503,4.4927,
2011/4/12,,3.808975,,2.61744,,2.978298,7.708758,,2.203946,,,,10.018068,2.636238,4.729844,4.89079,2.456923,,2.764955,4.622042,,6.242219,,3.902979,2.57334,4.45043,
2011/4/13,,3.842736,,2.650405,,3.015102,7.88835,,2.245195,,,,10.363063,2.694823,4.893435,5.080587,2.485099,,2.801473,4.605653,,6.423761,,3.950942,2.619707,4.504777,
2011/4/14,,3.849495,,2.650405,,3.010195,7.797256,,2.223588,,,,10.356305,2.712849,4.861425,5.070425,2.456923,,2.764955,4.622042,,6.423761,,3.902979,2.677665,4.444391,
2011/4/15,,3.930537,,2.643900497,,3.039631,7.880702,,2.258946,,,,10.268382,2.748897,4.815494327,5.111095,2.468194,,2.770172,4.57287,,6.451695,,3.920965,2.695053,4.468546,
2011/4/18,,3.917025,,2.643812,,3.034728,7.837751,,2.24716,,,,10.227768,2.739883,4.815198,5.083977,2.456923,,2.718002,4.561944,,6.367904,,3.932956,2.637094,4.432314,
2011/4/19,,3.808975,,2.591068,,2.973396,7.581409217,,2.182339,,,,10.031583,2.676795,4.704952,4.938241,2.417477,,2.712786,4.50731,,6.2236,,3.855016,2.608115,4.365891,
2011/4/20,,3.829231,,2.584475,,2.970942,7.579766,,2.170553,,,,9.916562,2.663278,4.672944,4.917902,2.462559,,2.796256,4.561944,,6.195673,,3.950942,2.71244,4.468546,
2011/4/21,,3.849495,,2.597661,,2.993022,7.554499,,2.186269,,,,9.909806,2.694823,4.758745,4.931462,2.485099,,2.811907,4.611115,,6.270154,,4.016891,2.741419,4.516854,
2011/4/26,,3.802215,,2.538323,,2.924327,7.582293,,2.166623,,,,9.95042,2.744393,4.879549,4.999244,2.468194,,2.82234,4.561944,,6.35394,,4.0049,2.729827,4.510815,
2011/4/27,,3.856247,,2.538323,,2.926781,7.435613,,2.184304,,,,9.842227,2.789455,4.839283,4.955184,2.462559,,2.82234,4.545556,,6.218946,,3.986914,2.729827,4.486661,
2011/4/28,,3.856247,,2.55151,,2.958672,7.640472,,2.172518,,,,9.930147,2.780441,4.839283,4.840667969,2.445653,,2.811907,4.529161,,6.144471,,3.944946,2.747215,4.444391,
2011/4/29,,3.754942,,2.518544,,2.902597466,7.385013,,2.07823,,,,9.781338,2.771428,4.583037,4.83995,2.417477,,2.811907,4.496385,,6.014132,,3.938951,2.660278,4.432314,
2011/5/3,,3.768446,,2.518544,,2.902247,7.362274,,2.062519,,,,9.754237,2.784951,4.5684,4.843339,2.417477,,2.811907,4.452675,,6.023441,,3.92696,2.64289,4.402121,
2011/5/4,,3.660396,,2.478986,,2.801661,7.172575,,2.009479,,,,9.503991,2.717770272,4.465899,4.687428,2.378031,,2.73887,4.354331,,5.781388,,3.849021,2.602319,4.329659,
2011/5/5,,3.673901,,2.498765,,2.80657,7.111867,,2.011444,,,,9.537779,2.717353,4.480543,4.704376,2.389302,,2.791039,4.343407,,5.813971,,3.849021,2.596524,4.323619,
2011/5/6,,3.653644,,2.485579,,2.799207,7.061085,,2.001623,,,,9.497234,2.640742,4.421974,4.684038,2.400572,,2.770172,4.343407,,5.744151,,3.878998,2.648686,4.341736,
2011/5/9,,3.63338,,2.498765,,2.801661,6.958388,,2.007519,,,,9.470132,2.622721,4.451262,4.663705,2.400572,,2.791039,4.370726,,5.734841,,3.867007,2.660278,4.347774,
2011/5/11,,3.653644,,2.485579,,2.811477,7.00039,,2.009479,,,,9.490406,2.663278,4.454921,4.704376,2.400572,,2.827557,4.365263,,5.75346,,3.849021,2.666073,4.353813,
2011/5/12,,3.606364,,2.4658,,2.762409,6.879054,,1.974126,,,,9.422827,2.654265,4.421974,4.626423,2.378031,,2.796256,4.316092,,5.678977,,3.813048,2.613911,4.317581,
2011/5/13,,3.660396,,2.485579,,2.782035,6.897717,,1.999658,,,,9.510747,2.672292,4.443936,4.687428,2.389302,,2.811907,4.387115,,5.748805,,3.83703,2.631298,4.353813,
2011/5/16,,3.619875,,2.4658,,2.747691,6.762378,,1.97216,,,,9.388969,2.618211,4.286533,4.639976,2.372396,,2.749304,4.294234,,5.632431,,3.777076,2.584932,4.299466,
2011/5/17,,3.619875,,2.478986,,2.767318,6.818381,,1.995732,,,,9.510747,2.640742,4.345102,4.714545,2.366761,,2.754521,4.294234,,5.70225,,3.777076,2.608115,4.299466,
2011/5/18,,3.63338,,2.492172,,2.789397,6.911717,,2.009479,,,,9.673075,2.712849,4.473225,4.795888,2.383667,,2.796256,4.33248,,5.711504251,,3.825038,2.677665,4.341736,
2011/5/19,,3.613123,,2.472393,,2.772225,6.930387,,1.995732,,,,9.625769,2.721857,4.465899,4.792499,2.394937,,2.853642,4.365263,,5.71156,,3.83703,2.700847,4.353813,
2011/5/20,,3.714422,,2.505358,,2.786943,6.991059,,2.007519,,,,9.652802,2.73087,4.535453,4.82639,2.406207,,2.869293,4.370726,,5.772078,,3.83703,2.683461,4.365891,
2011/5/23,,3.640132,,2.426242,,2.720703,6.762378,,1.960374,,,,9.409244,2.658769,4.378049,4.697596,2.355491,,2.837991,4.250531,,5.590538,,3.735109,2.613911,4.275311,
2011/5/24,,3.545587,,2.399869,,2.720703,6.711045,,1.934837,,,,9.355181,2.667782,4.396352,4.694206,2.361126,,2.843208,4.305166,,5.590538,,3.735109,2.654482,4.287389,
2011/5/25,,3.451033,,2.353718,,2.688812,6.505695,,1.905374,,,,9.192786,2.618211,4.304835,4.609474,2.361126,,2.848425,4.266921,,5.502091,,3.711128,2.648686,4.299466,
2011/5/26,,3.457753235,,2.340532,,2.678996,6.468361,,1.887797006,,,,9.192786,2.6630129,4.370731,4.626423,2.366761,,2.864075,4.277845,,5.469507,,3.735109,2.654482,4.317581,
2011/5/27,,3.457793,,2.307567,,2.683904,6.524364,,1.887693,,,,9.32808,2.663278,4.396352,4.639976,2.383667,,2.895377,4.33248,,5.464853,,3.801058,2.677665,4.353813,
2011/5/30,,3.471298,,2.333644341,,2.686358,6.519695,,1.875907,,,,9.408769357,2.667782,4.46224,4.677264,2.394937,,2.952763,4.316092,,5.478817,,3.825038,2.706644,4.365891,
2011/5/31,,3.491554,,2.333939,,2.705984,6.62237,,1.891623,,,,9.409244,2.73087,4.528134,4.697596,2.428748,,2.900594,4.42536,,5.525364,,3.908974,2.75301,4.432314,
2011/6/1,,3.464545,,2.327346,,2.676542,6.552366,,1.873942,,,,9.334838,2.694823,4.465899,4.656925,2.428748,,2.796256,4.381652,,5.506746,,3.896984,2.677665,4.396083,
2011/6/2,,3.329471,,2.241636,,2.563693,6.281682,,1.787514,,,,8.976327,2.586667,4.231623,4.477291,2.402222,,2.780605,4.33248,,5.250729,,3.843025,2.567544,4.347774,
2011/6/3,,3.349735,,2.268008,,2.568601,6.300352,,1.791445,,,,9.050735,2.59568,4.275555,4.524127,2.372855,,2.681484,4.250531,,5.269348,,3.771081,2.526974,4.263234,
2011/6/7,,3.356487,,2.274601,,2.568601,6.305021,,1.793409,,,,9.077833,2.613707,4.260911,4.528616,2.378729,,2.754521,4.234137,,5.278656,,3.736495,2.521178,4.275311,
2011/6/8,,3.349735,,2.268008,,2.546521,6.244349,,1.787514,,,,8.949297,2.591177,4.180379,4.447904,2.337615,,2.697135,4.184971,,5.255383,,3.643855,2.46322,4.227002,
2011/6/9,,3.315967,,2.235044,,2.521986,6.118341,,1.769837,,,,8.766629,2.579156,4.055915,4.344776,2.308248,,2.624098,4.075702,,5.218145,,3.594447,2.407208,4.148501,
2011/6/10,,3.322719,,2.261415,,2.551429,6.174345,,1.785549,,,,8.846723,2.602266,4.081543,4.367198,2.296501,,2.556279,4.048382,,5.252618,,3.588271,2.401323,4.130386,
2011/6/13,,3.309214,,2.261415,,2.586994,6.160344,,1.771803,,,,8.8813,2.65311,4.074218,4.389614,2.319995,,2.519761,4.081164,,5.204738,,3.637679,2.436636,4.19681,
2011/6/14,,3.342983,,2.281194,,2.599927,6.272351,,1.7993,,,,8.92978,2.685464,4.0669,4.447904,2.314121,,2.540628,4.053844,,5.257405,,3.662383,2.460178,4.214925,
2011/6/15,,3.295702,,2.274601,,2.548184,6.141674,,1.845863,,,,8.888216,2.671601,3.964406,4.358229,2.284754,,2.519761,4.037456,,5.156858,,3.631503,2.424865,4.190771,
2011/6/16,,3.261941,,2.250604,,2.499035,6.09034,,1.810526,,,,8.812075,2.657736,3.858246,4.308909,2.249514,,2.483243,3.977359,,5.022787,,3.575919,2.366009,4.117393,
2011/6/17,,3.201157,,2.250604,,2.480928,6.071671,,1.806366,,,,8.812075,2.65311,3.876549,4.286487,2.24364,,2.467591,3.950044,,5.003636,,3.588271,2.366009,4.13608,
2011/6/20,,3.153884,,2.230268,,2.483509,6.113673,,1.814685,,,,8.860553,2.676219,3.894851,4.326843,2.231894,,2.311085,3.93365,,5.017999,,3.563567,2.348352,4.104935,
2011/6/21,,3.153884,,2.237046,,2.50938,6.165014,,1.820918,,,,8.950527,2.685464,3.990027,4.340295,2.214273,,2.457158,3.955507,,5.022787,,3.606799,2.318924,4.0115,
2011/6/22,,3.160636,,2.237046,,2.506793,6.183677,,1.820918,,,,8.971274,2.680845,3.968064,4.317879,2.2084,,2.305868,3.966433,,5.027575,,3.582095,2.265954,3.986584,
2011/6/23,,3.201157,,2.257383,,2.548184,6.272351,,1.845863,,,,9.08898,2.713199,3.997346,4.367198,2.196653,,2.290217,3.950044,,5.094607,,3.532686,2.218869,3.905606,
2011/6/24,,3.268694,,2.304835,,2.620623,6.45903,,1.889513,,,,9.255095,2.787153,4.088862,4.528616,2.261261,,2.384121,4.037456,,5.228678,,3.637679,2.354238,4.042645,
2011/6/27,,3.241678,,2.304835,,2.605103,6.45903,,1.881201,,,,9.185867,2.787153,4.074218,4.515163,2.249514,,2.399772,4.070239,,5.195162,,3.625327,2.389551,4.0115,
2011/6/28,,3.20791,,2.291277,,2.581819,6.393689,,1.870807,,,,9.109726,2.759418,4.01565,4.483778,2.24364,,2.363254,4.064776,,5.161646,,3.61915,2.383666,3.974125,
2011/6/29,,3.184677492,,2.257383,,2.558535,6.235018,,1.845863,,,,8.943609,2.643865,3.938777,4.376162,2.2084,,2.35282,3.999216,,5.094607,,3.594447,2.354238,3.94298,
2011/6/30,,3.184613136,,2.270941,,2.579231,6.291021,,1.864568,,,,9.012836,2.648491,3.979043,4.412036,2.22602,,2.389338,4.070239,,5.209525,,3.650031,2.407208,4.017728,
2011/7/4,,3.184484424,,2.298057,,2.643906,6.533697,,1.912378,,,,9.268925,2.703954,4.096181,4.528616,2.273007,,2.545845,4.119411,,5.362748,,3.680911,2.460178,4.086248,
2011/7/5,,3.184420068,,2.291277,,2.643906,6.501031,,1.901986,,,,9.192783,2.703954,4.074218,4.506193,2.267134,,2.488459,4.092091,,5.362748,,3.662383,2.460178,4.036416,
2011/7/6,,3.184355712,,2.264162,,2.615447,6.463692,,1.881201,,,,9.116642,2.65311,4.01565,4.447904,2.184906,,2.451941,4.02653,,5.310073,,3.569742,2.342467,3.905606,
2011/7/7,,3.184227,,2.264162,,2.605103,6.454361,,1.881201,,,,9.158206,2.657736,4.022974,4.452392,2.184906,,2.462375,4.075702,,5.305286,,3.575919,2.342467,3.905606,
2011/7/8,,3.23398,,2.291277,,2.625798,6.669043,,1.904065,,,,9.282828,2.666974,4.074218,4.54655,2.19078,,2.483243,4.1831,,5.415417,,3.625327,2.371895,3.924294,
2011/7/11,,3.191334,,2.284499,,2.602515,6.678373,,1.889513,,,,9.15129,2.648491,4.033952,4.506193,2.132046,,2.425857,4.092688,,5.343596,,3.545038,2.32481,3.837086,
2011/7/12,,3.127366,,2.250604,,2.550772,6.519695,,1.858335,,,,8.971274,2.616137,3.909496,4.429971,2.061565,,2.285,3.948027,,5.238255,,3.40299,2.248297,3.706276,
2011/7/13,,3.184227,,2.277719,,2.589576,6.673704,,1.887434,,,,9.054331,2.65311,4.048596,4.48826,2.108552,,2.311085,4.044466,,5.348384,,3.477103,2.336581,3.787254,
2011/7/14,,3.20555,,2.270941,,2.597339,6.645703,,1.899906,,,,8.999008,2.65311,4.052256,4.528616,2.085058,,2.321518,4.068577,,5.362748,,3.483278,2.330696,3.756109,
2011/7/15,,3.226872,,2.284499,,2.610272,6.650372,,1.912378,,,,9.005922,2.676219,4.081543,4.524127,2.067438,,2.290217,4.032413,,5.3819,,3.458574,2.32481,3.712505,
2011/7/18,,3.20555,,2.270941,,2.605103,6.566367,,1.901986,,,,8.985174,2.65311,4.052256,4.483778,2.067438,,2.279783,4.020358,,5.314862,,3.489454,2.389551,3.749881,
2011/7/19,,3.170012,,2.257383,,2.56888,6.440361,,1.88328,,,,8.860553,2.625375,4.033952,4.416518,2.073312,,2.217181,3.990219,,5.252618,,3.501806,2.395437,3.781025,
2011/7/20,,3.162904,,2.250604,,2.566299,6.463692,,1.877041,,,,8.81899,2.620756,4.033952,4.412036,2.079185,,2.264133,4.044466,,5.276557,,3.52651,2.41898,3.781025,
2011/7/21,,3.141581,,2.223488,,2.545603,6.42636,,1.850022,,,,8.742846,2.602266,3.979043,4.362716,2.061565,,2.300651,4.044466,,5.190374,,3.52651,2.371895,3.781025,
2011/7/22,,3.134473,,2.223488,,2.540427,6.361024,,1.852096,,,,8.749764,2.597646,3.964406,4.349264,2.108552,,2.384121,4.140908,,5.180799,,3.625327,2.413094,3.88069,
2011/7/25,,3.070504,,2.169257,,2.460232,6.155675,,1.777268,,,,8.535168,2.519067,3.803335,4.228203,2.073312,,2.321518,4.068577,,4.941383,,3.606799,2.413094,3.849545,
2011/7/26,,3.077612,,2.155699,,2.467989,6.193015,,1.777268,,,,8.54907,2.514448,3.770395,4.223715,2.137919,,2.363254,4.13488,,4.955756,,3.711791,2.460178,3.961667,
2011/7/27,,3.084719,,2.162478,,2.475752,6.183677,,1.78974,,,,8.486759,2.514448,3.744766,4.210264,2.149666,,2.368471,4.146935,,4.965332,,3.699439,2.466064,3.961667,
2011/7/28,,3.091827,,2.128583,,2.449881,6.053008,,1.773109,,,,8.341391,2.458978,3.689863,4.134039,2.137919,,2.331952,4.13488,,4.917445,,3.680911,2.495492,3.924294,
2011/7/29,,3.333487,,2.209931,,2.519732,6.235018,,1.827157,,,,8.54907,2.514448,3.770395,4.214751,2.108552,,2.35282,4.098715,,5.156858,,3.662383,2.489606,3.911835,
2011/8/1,,3.226872,,2.176036,,2.491272,6.169676,,1.804287,,,,8.472928,2.495957,3.744766,4.178877,2.132046,,2.446724,4.128852,,5.065879,,3.699439,2.507264,3.924294,
2011/8/2,,3.212657,,2.176036,,2.470576,6.155675,,1.783502,,,,8.43828,2.472849,3.730128,4.151973,2.090932,,2.410206,4.056522,,5.022787,,3.563567,2.454293,3.830857,
2011/8/3,,3.226872,,2.162478,,2.473164,6.146343,,1.783502,,,,8.424449,2.477468,3.741106,4.151973,2.043945,,2.358037,3.966109,,5.089819,,3.483278,2.413094,3.756109,
2011/8/4,,3.184227,,2.162478,,2.475752,6.132343,,1.785581,,,,8.396717,2.482093,3.741106,4.160944,2.026324,,2.295434,3.917889,,5.089819,,3.483278,2.37778,3.756109,
2011/8/5,,3.11315,,2.121804,,2.426597,6.001667,,1.756477,,,,8.147543,2.435868,3.642272,4.048853,1.955844,,2.222398,3.767201,,4.974907,,3.37211,2.318924,3.625299,
2011/8/8,,3.013643,,2.074352,,2.333469,5.782324,,1.67749,,,,7.912201,2.38965,3.495852,3.91434,1.885363,,2.138927,3.652678,,4.735494,,3.291821,2.277725,3.506948,
2011/8/9,,3.049181,,2.08791,,2.338639,5.824326,,1.679569,,,,7.967597,2.408141,3.569058,3.97711,1.750275,,2.013722,3.38144,,4.74507,,3.063309,2.212984,3.251557,
2011/8/10,,3.070504,,2.08791,,2.346402,5.880328,,1.681649,,,,7.974513,2.417378,3.525133,3.995045,1.767895,,1.930251,3.35733,,4.788169,,3.094189,2.248297,3.276474,
2011/8/11,,3.106042,,2.108246,,2.377442,6.029667,,1.723219,,,,8.078316,2.468223,3.598346,4.080238,1.791388,,1.872866,3.351302,,4.912657,,3.063309,2.242412,3.332534,
2011/8/12,,3.106042,,2.115025,,2.372273,5.992335,,1.712827,,,,8.043737,2.486713,3.660575,4.048853,1.773768,,1.883299,3.351302,,4.87914,,3.020076,2.236526,3.288931,
2011/8/15,,3.226872,,2.14892,,2.436948,6.216349,,1.762716,,,,8.299828,2.59302,3.898511,4.2013,1.844249,,2.024156,3.465825,,5.017999,,3.168301,2.301267,3.450886,
2011/8/16,,3.20555,,2.121804,,2.416252,6.225678,,1.737771,,,,8.272164,2.620756,3.916814,4.192329,1.850122,,2.149362,3.483908,,4.974907,,3.193005,2.265954,3.444657,
2011/8/17,,3.198442,,2.101468,,2.421422,6.188346,,1.735692,,,,8.251418,2.63462,3.86557,4.160944,1.850122,,2.123277,3.532128,,4.960544,,3.162125,2.242412,3.413512,
2011/8/18,,3.141581,,2.074352,,2.38003,6.071671,,1.702434,,,,8.050654,2.588402,3.803335,4.089202,1.838376,,2.05024,3.465825,,4.826473,,3.094189,2.207098,3.394825,
2011/8/19,,3.120258,,2.060794,,2.351577,6.006335,,1.685803,,,,7.960611,2.611511,3.839942,4.044364,1.773768,,1.96677,3.278972,,4.797745,,2.995372,2.154128,3.282702,
2011/8/22,,3.106042,,2.054015,,2.343814,5.917662,,1.67541,,,,8.002174,2.583775,3.792357,4.026431,1.785515,,1.919818,3.285,,4.769018,,2.958316,2.171785,3.239099,
2011/8/23,,3.212657,,2.08791,,2.392969,6.099673,,1.714906,,,,8.147543,2.666974,3.920473,4.116106,1.809009,,1.919818,3.387467,,4.917445,,3.057132,2.283611,3.29516,
2011/8/24,,3.184227,,2.074352,,2.42401,6.067008,,1.708668,,,,8.05757,2.643865,3.86557,4.080238,1.767895,,1.893733,3.309109,,4.898293,,2.939788,2.248297,3.183038,
2011/8/25,,3.290841,,2.155699,,2.53784,6.42636,,1.783502,,,,8.424449,2.814888,4.143772,4.250619,1.779642,,1.971986,3.38144,,5.085031,,2.995372,2.254183,3.29516,
2011/8/26,,3.290841,,2.142141,,2.566299,6.389026,,1.779348,,,,8.389799,2.814888,4.114484,4.241649,1.773768,,1.930251,3.38144,,5.061091,,3.038604,2.207098,3.29516,
2011/8/29,,3.170012,,2.08791,,2.491272,6.132343,,1.729458,,,,8.147543,2.713199,3.927799,4.116106,1.820755,,1.919818,3.369385,,4.883929,,3.137421,2.189442,3.457115,
2011/8/30,,3.148688,,2.081131,,2.517144,6.137012,,1.723219,,,,8.161374,2.736309,3.898511,4.120587,1.861869,,1.945902,3.423632,,4.802533,,3.143597,2.189442,3.519406,
2011/8/31,,3.170012,,2.08791,,2.530077,6.221017,,1.719066,,,,8.202937,2.768663,3.858246,4.165425,1.891236,,1.956336,3.495963,,4.797745,,3.162125,2.207098,3.600383,
2011/9/1,,3.198442,,2.094688,,2.550772,6.249018,,1.727379,,,,8.320574,2.764044,3.872889,4.2013,1.855996,,2.008505,3.471853,,4.797745,,3.186829,2.154128,3.637758,
2011/9/2,,3.170012,,2.067573,,2.511968,6.151012,,1.706594,,,,8.244431,2.708574,3.792357,4.165425,1.814882,,1.987637,3.369385,,4.692401,,3.162125,2.118814,3.575467,
2011/9/5,,3.191334,,2.054015,,2.462813,6.067008,,1.683728,,,,8.099064,2.685464,3.774055,4.102654,1.767895,,1.89895,3.218697,,4.630158,,3.0139,2.059958,3.444657,
2011/9/6,,3.191334,,2.054015,,2.462813,6.062339,,1.687882,,,,8.029836,2.69009,3.803335,4.08472,1.767895,,1.857215,3.254862,,4.639735,,3.038604,2.059958,3.482032,
2011/9/7,,3.297949,,2.081131,,2.522319,6.202347,,1.727379,,,,8.189107,2.773289,3.913155,4.165425,1.791388,,1.893733,3.315137,,4.735494,,3.112717,2.095272,3.569238,
2011/9/8,,3.276626,,2.067573,,2.491272,6.155675,,1.712827,,,,8.175206,2.740935,3.891193,4.151973,1.773768,,1.81548,3.297054,,4.701978,,3.081836,2.083501,3.569238,
2011/9/9,,3.269519,,2.081131,,2.532664,6.169676,,1.729458,,,,8.065018595,2.713199,3.854586,4.169914,1.767895,,1.789395,3.278972,,4.692401,,3.057132,2.024645,3.575467,
2011/9/14,,3.347702,,2.060794,,2.517144,6.118341,,1.735692,,,,8.036823,2.713199,3.887533,4.080238,1.703287,,1.523334,3.086092,,4.639735,,2.865676,1.865734,3.457115,
2011/9/15,,3.283734,,2.060794,,2.483509,6.067008,,1.74401,,,,8.022921,2.666974,3.832623,4.012979,1.697414,,1.533767,3.092119,,4.634946,,2.89038,1.824534,3.469573,
2011/9/16,,3.297949,,2.081131,,2.499035,6.08567,,1.74401,,,,8.0714,2.69009,3.847267,4.026431,1.715034,,1.612021,3.218697,,4.634946,,2.945964,1.930475,3.538092,
2011/9/19,,3.241087,,2.047236,,2.442117,5.927001,,1.714906,,,,7.912201,2.630001,3.726463,3.950207,1.6563,,1.544201,3.092119,,4.505663,,2.822444,1.865734,3.438428,
2011/9/20,,3.297949,,2.094320155,,2.470576,5.992335,,1.725299,,,,7.919117,2.662355,3.752092,3.972622,1.668047,,1.549418,3.098146,,4.543968,,2.816267,1.889276,3.450886,
2011/9/21,,3.333487,,2.094688,,2.527488,6.155675,,1.764796,,,,8.09215,2.740935,3.854586,4.075749,1.644553,,1.533767,3.055954,,4.673251,,2.773035,1.836305,3.376138,
2011/9/22,,3.23398,,2.047236,,2.49386,5.978334,,1.725299,,,,7.842975,2.643865,3.708159,3.954689,1.538832,,1.403345,2.869101,,4.520752459,,2.563051,1.695051,3.195496,
2011/9/23,,3.198442,,2.047236,,2.499035,5.941,,1.725299,,,,7.759918,2.648491,3.689863,3.91434,1.491845,,1.325092,2.826908,,4.520028,,2.445706,1.642081,3.126976,
2011/9/26,,3.148688,,2.0269,,2.408489,5.74499,,1.694121,,,,7.545323,2.569912,3.609324,3.784309,1.468351,,1.267706,2.802797,,4.438632,,2.377769,1.553797,3.058457,
2011/9/27,,3.170012,,2.033679,,2.442117,5.800993,,1.694121,,,,7.649127,2.597646,3.634953,3.820176,1.556452,,1.372043,3.001705,,4.481724,,2.59393,1.689166,3.239099,
2011/9/28,,3.098935,,2.013341,,2.390381,5.754321,,1.67541,,,,7.593731,2.579156,3.591021,3.77982,1.509465,,1.299007,2.971568,,4.44342,,2.495114,1.659738,3.164351,
2011/9/30,,3.056289,,1.999784,,2.387793,5.782324,,1.687882,,,,7.656044,2.551421,3.70084,3.829146,1.438984,,1.262489,2.826908,,4.44342,,2.359241,1.518483,2.983708,
2011/10/10,,2.99232,,1.979447,,2.369685,5.665648,,1.646311,,,,7.607635,2.495957,3.667894,3.775338,1.444857,,1.246838,2.664165,,4.429056,,2.495114,1.559683,3.008625,
2011/10/11,,3.034966,,2.006563,,2.411077,5.740321,,1.681649,,,,7.746016,2.537558,3.730128,3.842598,1.556452,,1.345959,2.826908,,4.481724,,2.661867,1.759793,3.183038,
2011/10/12,,3.134473,,2.060794,,2.50938,5.959663,,1.762716,,,,8.009091,2.662355,3.942443,3.968141,1.579946,,1.439863,2.875128,,4.649311,,2.692747,1.800992,3.264015,
2011/10/13,,3.134473,,2.054015,,2.50938,5.973665,,1.764796,,,,8.043737,2.666974,3.946102,3.97711,1.62106,,1.523334,2.953486,,4.673251,,2.742155,1.877505,3.282702,
2011/10/14,,3.120258,,2.040457,,2.527488,5.955002,,1.764796,,,,8.085232,2.680845,3.971724,3.959177,1.574072,,1.554635,2.863073,,4.630158,,2.624811,1.77745,3.201725,
2011/10/17,,3.155796,,2.040457,,2.548184,6.001667,,1.771029,,,,8.223684,2.703954,4.048596,3.999526,1.609313,,1.570286,2.959513,,4.634946,,2.655691,1.795107,3.264015,
2011/10/18,,3.084719,,2.006563,,2.49386,5.866328,,1.731538,,,,8.009091,2.65311,3.931458,3.936755,1.532958,,1.434646,2.74855,,4.548756,,2.495114,1.653852,3.120747,
2011/10/19,,3.02104376,,2.006563,,2.532664,5.880328,,1.737771,,,,8.05757,2.676219,4.001011,3.963659,1.568199,,1.382477,2.79677,,4.524817,,2.544523,1.695051,3.189266,
2011/10/20,,3.020751,,1.979447,,2.49386,5.749653,,1.710747,,,,7.967597,2.648491,3.979043,3.91434,1.544705,,1.351176,2.74855,,4.429056,,2.513642,1.671509,3.158122,
2011/10/21,,3.013643,,1.965889,,2.540427,5.842995,,1.741931,,,,8.064485,2.699335,4.059581,3.986075,1.556452,,1.387694,2.802797,,4.462572,,2.563051,1.671509,3.189266,
2011/10/24,,3.091827,,1.999784,,2.615447,6.034337,,1.814685,,,,8.341391,2.764044,4.136446,4.107136,1.650427,,1.502466,2.983623,,4.630158,,2.711275,1.806877,3.320076,
2011/10/25,,3.120258,,2.013341,,2.62321,6.123012,,1.860415,,,,8.396717,2.773289,4.129128,4.107136,1.6563,,1.528551,2.983623,,4.697189,,2.779212,1.88339,3.369908,
2011/10/26,,3.170012,,2.02012,,2.628386,6.137012,,1.845863,,,,8.327489,2.759418,4.136446,4.116106,1.67392,,1.617238,3.055954,,4.668462,,2.822444,1.959903,3.382366,
2011/10/27,,3.198442,,2.033679,,2.628386,6.188346,,1.854176,,,,8.403701,2.805643,4.191356,4.151973,1.679794,,1.810263,3.236779,,4.749490524,,3.038604,2.089386,3.538092,
2011/10/28,,3.20555,,2.054015,,2.65167,6.305021,,1.866648,,,,8.542084,2.851861,4.195016,4.205781,1.67392,,1.89895,3.303082,,4.749858,,3.100364,2.118814,3.643986,
2011/10/31,,3.162904,,2.040457,,2.625798,6.207015,,1.850022,,,,8.37597,2.824133,4.06324,4.129558,1.6563,,1.825914,3.278972,,4.783381,,3.050956,2.089386,3.61907,
2011/11/1,,3.170012,,2.040457,,2.628386,6.207015,,1.868728,,,,8.410617,2.824133,4.114484,4.116106,1.615186,,1.711142,3.104174,,4.759434,,2.933612,2.042302,3.525635,
2011/11/2,,3.212657,,2.054015,,2.687886,6.328354,,1.92901,,,,8.569818,2.898086,4.224304,4.196811,1.609313,,1.846781,3.236779,,4.826473,,3.050956,2.089386,3.631528,
2011/11/3,,3.20555,,2.060794,,2.646494,6.23968,,1.906145,,,,8.43828,2.856487,4.125469,4.14301,1.585819,,1.904167,3.122256,,4.792956,,2.976844,2.065844,3.569238,
