2011/11/3,19242.5,10624.00098,2508.090088,225941.4443
2011/11/4,19842.78906,10699.37012,2528.293945,231293.126
2011/11/7,19677.89063,10591.54102,2509.799072,229354.5332
2011/11/8,19678.4707,10540.98242,2503.835938,229112.0879
2011/11/9,20014.42969,10625.76074,2524.918945,232391.4229
2011/11/10,18963.89063,10477.43262,2479.535889,222815.9971
2011/11/11,19137.16992,10418.8125,2481.083984,224051.1406
2011/11/14,19508.17969,10645.56055,2528.714111,228461.5449
2011/11/15,19348.43945,10582.88086,2529.760986,227012.334
2011/11/16,18960.90039,10313.21387,2466.958984,222098.1885
2011/11/17,18817.4707,10303.04395,2463.045898,220857.6318
2011/11/18,18491.23047,10025.05762,2416.562012,216670.0088
2011/11/21,18225.84961,10033.67773,2415.129883,214549.9082
2011/11/22,18251.58984,10028.08789,2412.625,214698.9824
2011/11/23,17864.42969,9957.208984,2395.063965,211108.0879
2011/11/24,17935.09961,9966.628906,2397.553955,211741.5469
2011/11/25,17689.48047,9886.138672,2380.224121,209257.8457
2011/11/28,18037.81055,9884.588867,2383.033936,212084.794
2011/11/29,18256.19922,10012.82813,2412.393066,214686.3672
2011/11/30,17989.34961,9693.28125,2333.414063,210329.2656
2011/12/1,19002.25977,9917.749023,2386.860107,219961.0869
