"","WJ","CITIC","GY","EB","SH","BJ","ID.XY.","CS","NJ","HZ","JS","WX","Merchants","MS","HX","PD","BOC","HS","CRCB","BANKCOMM","JY","NB","PSBC","ICBC","ABC","CCB","PA"
"2013/9/30",0,34014.08,0,24743.44,0,12075.34,36336.5,0,4261,0,0,0,38853.72,33132.19,15518.09,35939.43,136247.93,0,4965.553,57680.4,0,4524.5,0,187425.48,145994.19,149957.69,18556.19
"2013/10/8",0,36214.66007,0,24199.61126,0,13261.32312,36738.3283,0,4334.023816,0,0,0,40056.19474,32333.68187,16625.22172,36730.3485,138537.7227,0,5019.613475,59450.6746,0,4665.123844,0,189033.3805,145651.7205,153329.8081,18887.69261
"2013/10/9",0,36218.06128,0,24198.77072,0,13263.15617,36738.94936,0,4334.136681,0,0,0,40058.05328,32332.4477,16626.93289,36731.57094,138541.2617,0,5019.697031,59453.41072,0,4665.341191,0,189035.8657,145651.1912,153335.02,18888.20498
"2013/10/10",0,36221.46248,0,24197.93018,0,13264.98922,36739.57043,0,4334.249546,0,0,0,40059.91182,32331.21353,16628.64407,36732.79338,138544.8008,0,5019.780586,59456.14685,0,4665.558539,0,189038.3509,145650.6619,153340.232,18888.71735
"2013/10/11",0,36224.86369,0,24197.08965,0,13266.82227,36740.19149,0,4334.362411,0,0,0,40061.77035,32329.97936,16630.35525,36734.01582,138548.3399,0,5019.864142,59458.88298,0,4665.775887,0,189040.836,145650.1326,153345.4439,18889.22972
"2013/10/15",0,36228.26489,0,24196.24911,0,13268.65532,36740.81255,0,4334.475277,0,0,0,40063.62889,32328.74519,16632.06643,36735.23826,138551.879,0,5019.947697,59461.61911,0,4665.993234,0,189043.3212,145649.6032,153350.6558,18889.74209
"2013/10/16",0,36231.6661,0,24195.40857,0,13270.48837,36741.43362,0,4334.588142,0,0,0,40065.48743,32327.51102,16633.7776,36736.4607,138555.4181,0,5020.031253,59464.35523,0,4666.210582,0,189045.8064,145649.0739,153355.8678,18890.25445
"2013/10/17",0,36235.0673,0,24194.56803,0,13272.32142,36742.05468,0,4334.701007,0,0,0,40067.34597,32326.27685,16635.48878,36737.68313,138558.9572,0,5020.114809,59467.09136,0,4666.427929,0,189048.2915,145648.5446,153361.0797,18890.76682
"2013/10/18",0,36238.46851,0,24193.72749,0,13274.15447,36742.67574,0,4334.813872,0,0,0,40069.20451,32325.04268,16637.19996,36738.90557,138562.4963,0,5020.198364,59469.82749,0,4666.645277,0,189050.7767,145648.0153,153366.2916,18891.27919
"2013/10/21",0,36241.86972,0,24192.88695,0,13275.98752,36743.29681,0,4334.926738,0,0,0,40071.06305,32323.80851,16638.91113,36740.12801,138566.0354,0,5020.28192,59472.56362,0,4666.862624,0,189053.2618,145647.486,153371.5035,18891.79156
"2013/10/22",0,36245.27092,0,24192.04641,0,13277.82057,36743.91787,0,4335.039603,0,0,0,40072.92159,32322.57434,16640.62231,36741.35045,138569.5745,0,5020.365475,59475.29974,0,4667.079972,0,189055.747,145646.9566,153376.7155,18892.30393
"2013/10/23",0,36248.67213,0,24191.20587,0,13279.65362,36744.53894,0,4335.152468,0,0,0,40074.78013,32321.34017,16642.33349,36742.57289,138573.1136,0,5020.449031,59478.03587,0,4667.297319,0,189058.2322,145646.4273,153381.9274,18892.8163
"2013/10/24",0,36252.07333,0,24190.36533,0,13281.48667,36745.16,0,4335.265333,0,0,0,40076.63867,32320.106,16644.04467,36743.79533,138576.6527,0,5020.532587,59480.772,0,4667.514667,0,189060.7173,145645.898,153387.1393,18893.32867
"2013/10/25",0,36255.47454,0,24189.52479,0,13283.31972,36745.78106,0,4335.378199,0,0,0,40078.49721,32318.87183,16645.75584,36745.01777,138580.1918,0,5020.616142,59483.50813,0,4667.732014,0,189063.2025,145645.3687,153392.3513,18893.84104
"2013/10/28",0,36258.87574,0,24188.68426,0,13285.15277,36746.40213,0,4335.491064,0,0,0,40080.35574,32317.63766,16647.46702,36746.24021,138583.7309,0,5020.699698,59486.24426,0,4667.949362,0,189065.6877,145644.8394,153397.5632,18894.3534
"2013/10/29",0,36262.27695,0,24187.84372,0,13286.98582,36747.02319,0,4335.603929,0,0,0,40082.21428,32316.40349,16649.1782,36747.46265,138587.2699,0,5020.783253,59488.98038,0,4668.166709,0,189068.1728,145644.31,153402.7751,18894.86577
"2013/10/30",0,36265.67816,0,24187.00318,0,13288.81887,36747.64426,0,4335.716794,0,0,0,40084.07282,32315.16932,16650.88938,36748.68509,138590.809,0,5020.866809,59491.71651,0,4668.384057,0,189070.658,145643.7807,153407.987,18895.37814
"2013/10/31",0,36269.07936,0,24186.16264,0,13290.65191,36748.26532,0,4335.82966,0,0,0,40085.93136,32313.93515,16652.60055,36749.90753,138594.3481,0,5020.950365,59494.45264,0,4668.601404,0,189073.1431,145643.2514,153413.199,18895.89051
"2013/11/1",0,36272.48057,0,24185.3221,0,13292.48496,36748.88638,0,4335.942525,0,0,0,40087.7899,32312.70098,16654.31173,36751.12997,138597.8872,0,5021.03392,59497.18877,0,4668.818752,0,189075.6283,145642.7221,153418.4109,18896.40288
"2013/11/4",0,36275.88177,0,24184.48156,0,13294.31801,36749.50745,0,4336.05539,0,0,0,40089.64844,32311.46681,16656.02291,36752.35241,138601.4263,0,5021.117476,59499.92489,0,4669.036099,0,189078.1135,145642.1928,153423.6228,18896.91525
"2013/11/5",0,36279.28298,0,24183.64102,0,13296.15106,36750.12851,0,4336.168255,0,0,0,40091.50698,32310.23264,16657.73409,36753.57485,138604.9654,0,5021.201031,59502.66102,0,4669.253447,0,189080.5986,145641.6634,153428.8348,18897.42762
"2013/11/6",0,36282.68418,0,24182.80048,0,13297.98411,36750.74957,0,4336.281121,0,0,0,40093.36552,32308.99847,16659.44526,36754.79729,138608.5045,0,5021.284587,59505.39715,0,4669.470794,0,189083.0838,145641.1341,153434.0467,18897.93999
"2013/11/7",0,36286.08539,0,24181.95994,0,13299.81716,36751.37064,0,4336.393986,0,0,0,40095.22406,32307.7643,16661.15644,36756.01973,138612.0436,0,5021.368143,59508.13328,0,4669.688142,0,189085.569,145640.6048,153439.2586,18898.45235
"2013/11/8",0,36289.4866,0,24181.1194,0,13301.65021,36751.9917,0,4336.506851,0,0,0,40097.0826,32306.53013,16662.86762,36757.24217,138615.5827,0,5021.451698,59510.8694,0,4669.905489,0,189088.0541,145640.0755,153444.4706,18898.96472
"2013/11/11",0,36292.8878,0,24180.27887,0,13303.48326,36752.61277,0,4336.619716,0,0,0,40098.94113,32305.29596,16664.57879,36758.46461,138619.1218,0,5021.535254,59513.60553,0,4670.122837,0,189090.5393,145639.5462,153449.6825,18899.47709
"2013/11/12",0,36296.28901,0,24179.43833,0,13305.31631,36753.23383,0,4336.732582,0,0,0,40100.79967,32304.06179,16666.28997,36759.68705,138622.6609,0,5021.61881,59516.34166,0,4670.340184,0,189093.0245,145639.0169,153454.8944,18899.98946
"2013/11/13",0,36299.69021,0,24178.59779,0,13307.14936,36753.85489,0,4336.845447,0,0,0,40102.65821,32302.82762,16668.00115,36760.90949,138626.2,3833.952947,5021.702365,59519.07779,0,4670.557532,0,189095.5096,145638.4875,153460.1063,18900.50183
"2013/11/14",0,36303.09142,0,24177.75725,0,13308.98241,36754.47596,0,4336.958312,0,0,0,40104.51675,32301.59345,16669.71233,36762.13193,138629.739,3833.563188,5021.785921,59521.81391,0,4670.774879,0,189097.9948,145637.9582,153465.3183,18901.0142
"2013/11/15",0,36306.49262,0,24176.91671,0,13310.81546,36755.09702,0,4337.071177,0,0,0,40106.37529,32300.35928,16671.4235,36763.35437,138633.2781,3833.173429,5021.869476,59524.55004,0,4670.992227,0,189100.4799,145637.4289,153470.5302,18901.52657
"2013/11/18",0,36309.89383,0,24176.07617,0,13312.64851,36755.71809,0,4337.184043,0,0,0,40108.23383,32299.12511,16673.13468,36764.57681,138636.8172,3832.78367,5021.953032,59527.28617,0,4671.209574,0,189102.9651,145636.8996,153475.7421,18902.03894
"2013/11/19",0,36313.29504,0,24175.23563,0,13314.48156,36756.33915,0,4337.296908,0,0,0,40110.09237,32297.89094,16674.84586,36765.79925,138640.3563,3832.393911,5022.036588,59530.0223,0,4671.426922,0,189105.4503,145636.3703,153480.9541,18902.5513
"2013/11/20",0,36316.69624,0,24174.39509,0,13316.31461,36756.96021,0,4337.409773,0,0,0,40111.95091,32296.65677,16676.55704,36767.02169,138643.8954,3832.004152,5022.120143,59532.75843,0,4671.64427,0,189107.9354,145635.8409,153486.166,18903.06367
"2013/11/21",0,36320.09745,0,24173.55455,0,13318.14766,36757.58128,0,4337.522638,0,0,0,40113.80945,32295.4226,16678.26821,36768.24413,138647.4345,3831.614393,5022.203699,59535.49455,0,4671.861617,0,189110.4206,145635.3116,153491.3779,18903.57604
"2013/11/22",0,36323.49865,0,24172.71401,0,13319.98071,36758.20234,0,4337.635504,0,0,0,40115.66799,32294.18843,16679.97939,36769.46657,138650.9736,3831.224634,5022.287254,59538.23068,0,4672.078965,0,189112.9058,145634.7823,153496.5898,18904.08841
"2013/11/25",0,36326.89986,0,24171.87348,0,13321.81376,36758.8234,0,4337.748369,0,0,0,40117.52652,32292.95426,16681.69057,36770.68901,138654.5127,3830.834875,5022.37081,59540.96681,0,4672.296312,0,189115.3909,145634.253,153501.8018,18904.60078
"2013/11/26",0,36330.30106,0,24171.03294,0,13323.64681,36759.44447,0,4337.861234,0,0,0,40119.38506,32291.72009,16683.40174,36771.91145,138658.0518,3830.445116,5022.454366,59543.70294,0,4672.51366,0,189117.8761,145633.7237,153507.0137,18905.11315
"2013/11/27",0,36333.70227,0,24170.1924,0,13325.47986,36760.06553,0,4337.974099,0,0,0,40121.2436,32290.48591,16685.11292,36773.13389,138661.5909,3830.055357,5022.537921,59546.43906,0,4672.731007,0,189120.3612,145633.1943,153512.2256,18905.62552
"2013/11/28",0,36337.10348,0,24169.35186,0,13327.31291,36760.6866,0,4338.086965,0,0,0,40123.10214,32289.25174,16686.8241,36774.35633,138665.13,3829.665598,5022.621477,59549.17519,0,4672.948355,0,189122.8464,145632.665,153517.4376,18906.13789
"2013/11/29",0,36340.50468,0,24168.51132,0,13329.14596,36761.30766,0,4338.19983,0,0,0,40124.96068,32288.01757,16688.53528,36775.57877,138668.6691,3829.275839,5022.705032,59551.91132,0,4673.165702,0,189125.3316,145632.1357,153522.6495,18906.65026
"2013/12/2",0,36343.90589,0,24167.67078,0,13330.97901,36761.92872,0,4338.312695,0,0,0,40126.81922,32286.7834,16690.24645,36776.80121,138672.2082,3828.88608,5022.788588,59554.64745,0,4673.38305,0,189127.8167,145631.6064,153527.8614,18907.16262
"2013/12/3",0,36347.30709,0,24166.83024,0,13332.81206,36762.54979,0,4338.42556,0,0,0,40128.67776,32285.54923,16691.95763,36778.02365,138675.7472,3828.496321,5022.872144,59557.38357,0,4673.600397,0,189130.3019,145631.0771,153533.0733,18907.67499
"2013/12/4",0,36350.7083,0,24165.9897,0,13334.64511,36763.17085,0,4338.538426,0,0,0,40130.5363,32284.31506,16693.66881,36779.24609,138679.2863,3828.106562,5022.955699,59560.1197,0,4673.817745,0,189132.7871,145630.5477,153538.2853,18908.18736
"2013/12/5",0,36354.1095,0,24165.14916,0,13336.47816,36763.79191,0,4338.651291,0,0,0,40132.39484,32283.08089,16695.37999,36780.46852,138682.8254,3827.716803,5023.039255,59562.85583,0,4674.035092,0,189135.2722,145630.0184,153543.4972,18908.69973
"2013/12/6",0,36357.51071,0,24164.30862,0,13338.31121,36764.41298,0,4338.764156,0,0,0,40134.25338,32281.84672,16697.09116,36781.69096,138686.3645,3827.327044,5023.12281,59565.59196,0,4674.25244,0,189137.7574,145629.4891,153548.7091,18909.2121
"2013/12/9",0,36360.91191,0,24163.46809,0,13340.14426,36765.03404,0,4338.877021,0,0,0,40136.11191,32280.61255,16698.80234,36782.9134,138689.9036,3826.937285,5023.206366,59568.32809,0,4674.469787,0,189140.2426,145628.9598,153553.9211,18909.72447
"2013/12/10",0,36364.31312,0,24162.62755,0,13341.9773,36765.65511,0,4338.989887,0,0,0,40137.97045,32279.37838,16700.51352,36784.13584,138693.4427,3826.547526,5023.289922,59571.06421,0,4674.687135,0,189142.7277,145628.4305,153559.133,18910.23684
"2013/12/11",0,36367.71433,0,24161.78701,0,13343.81035,36766.27617,0,4339.102752,0,0,0,40139.82899,32278.14421,16702.2247,36785.35828,138696.9818,3826.157767,5023.373477,59573.80034,0,4674.904482,0,189145.2129,145627.9011,153564.3449,18910.74921
"2013/12/12",0,36371.11553,0,24160.94647,0,13345.6434,36766.89723,0,4339.215617,0,0,0,40141.68753,32276.91004,16703.93587,36786.58072,138700.5209,3825.768008,5023.457033,59576.53647,0,4675.12183,0,189147.698,145627.3718,153569.5569,18911.26157
"2013/12/13",0,36374.51674,0,24160.10593,0,13347.47645,36767.5183,0,4339.328482,0,0,0,40143.54607,32275.67587,16705.64705,36787.80316,138704.06,3825.378249,5023.540588,59579.2726,0,4675.339177,0,189150.1832,145626.8425,153574.7688,18911.77394
"2013/12/16",0,36377.91794,0,24159.26539,0,13349.3095,36768.13936,0,4339.441348,0,0,0,40145.40461,32274.4417,16707.35823,36789.0256,138707.5991,3824.98849,5023.624144,59582.00872,0,4675.556525,0,189152.6684,145626.3132,153579.9807,18912.28631
"2013/12/17",0,36381.31915,0,24158.42485,0,13351.14255,36768.76043,0,4339.554213,0,0,0,40147.26315,32273.20753,16709.0694,36790.24804,138711.1382,3824.598731,5023.7077,59584.74485,0,4675.773872,0,189155.1535,145625.7839,153585.1926,18912.79868
"2013/12/18",0,36384.72035,0,24157.58431,0,13352.9756,36769.38149,0,4339.667078,0,0,0,40149.12169,32271.97336,16710.78058,36791.47048,138714.6773,3824.208972,5023.791255,59587.48098,0,4675.99122,0,189157.6387,145625.2546,153590.4046,18913.31105
"2013/12/19",0,36388.12156,0,24156.74377,0,13354.80865,36770.00255,0,4339.779943,0,0,0,40150.98023,32270.73919,16712.49176,36792.69292,138718.2164,3823.819213,5023.874811,59590.21711,0,4676.208567,0,189160.1239,145624.7252,153595.6165,18913.82342
"2013/12/20",0,36391.52277,0,24155.90323,0,13356.6417,36770.62362,0,4339.892809,0,0,0,40152.83877,32269.50502,16714.20294,36793.91536,138721.7554,3823.429454,5023.958366,59592.95323,0,4676.425915,0,189162.609,145624.1959,153600.8284,18914.33579
"2013/12/23",0,36394.92397,0,24155.0627,0,13358.47475,36771.24468,0,4340.005674,0,0,0,40154.6973,32268.27085,16715.91411,36795.1378,138725.2945,3823.039695,5024.041922,59595.68936,0,4676.643262,0,189165.0942,145623.6666,153606.0404,18914.84816
"2013/12/24",0,36398.32518,0,24154.22216,0,13360.3078,36771.86574,0,4340.118539,0,0,0,40156.55584,32267.03668,16717.62529,36796.36024,138728.8336,3822.649936,5024.125478,59598.42549,0,4676.86061,0,189167.5793,145623.1373,153611.2523,18915.36052
"2013/12/27",0,36401.72638,0,24153.38162,0,13362.14085,36772.48681,0,4340.231404,0,0,0,40158.41438,32265.80251,16719.33647,36797.58268,138732.3727,3822.260177,5024.209033,59601.16162,0,4677.077957,0,189170.0645,145622.608,153616.4642,18915.87289
"2013/12/30",0,36405.12759,0,24152.54108,0,13363.9739,36773.10787,0,4340.34427,0,0,0,40160.27292,32264.56834,16721.04765,36798.80512,138735.9118,3821.870418,5024.292589,59603.89774,0,4677.295305,0,189172.5497,145622.0786,153621.6761,18916.38526
"2013/12/31",0,36411.93,0,24150.86,0,13367.64,36774.35,0,4340.57,0,0,0,40163.99,32262.1,16724.47,36801.25,138742.99,3821.0909,5024.4597,59609.37,0,4677.73,0,189177.52,145621.02,153632.1,18917.41
"2014/1/2",0,39556.44252,0,25658.02619,0,13855.75317,37843.4922,0,4988.347654,0,0,0,43750.43495,32778.69037,17294.99333,37359.1055,150117.8647,4343.674426,5462.049319,59779.59562,0,5268.848938,0,196725.834,152643.4298,160822.8967,20814.91334
"2014/1/3",0,39560.90282,0,25660.16401,0,13856.44553,37845.00872,0,4989.266488,0,0,0,43755.52211,32779.42312,17295.80258,37359.89679,150133.9993,4344.415679,5462.670014,59779.83708,0,5269.687405,0,196736.5408,152653.3907,160833.0964,20817.60484
"2014/1/6",0,39565.36312,0,25662.30183,0,13857.13789,37846.52523,0,4990.185321,0,0,0,43760.60927,32780.15587,17296.61183,37360.68807,150150.1339,4345.156932,5463.290708,59780.07853,0,5270.525872,0,196747.2476,152663.3516,160843.2961,20820.29633
"2014/1/7",0,39569.82342,0,25664.43966,0,13857.83025,37848.04174,0,4991.104155,0,0,0,43765.69642,32780.88862,17297.42109,37361.47936,150166.2684,4345.898185,5463.911403,59780.31999,0,5271.364338,0,196757.9544,152673.3124,160853.4959,20822.98782
"2014/1/8",0,39574.28372,0,25666.57748,0,13858.52261,37849.55826,0,4992.022988,0,0,0,43770.78358,32781.62138,17298.23034,37362.27064,150182.403,4346.639438,5464.532097,59780.56144,0,5272.202805,0,196768.6613,152683.2733,160863.6956,20825.67932
"2014/1/9",0,39578.74402,0,25668.71531,0,13859.21497,37851.07477,0,4992.941822,0,0,0,43775.87073,32782.35413,17299.03959,37363.06193,150198.5376,4347.380692,5465.152792,59780.8029,0,5273.041271,0,196779.3681,152693.2342,160873.8953,20828.37081
"2014/1/10",0,39583.20433,0,25670.85313,0,13859.90733,37852.59128,0,4993.860655,0,0,0,43780.95789,32783.08688,17299.84885,37363.85321,150214.6721,4348.121945,5465.773486,59781.04435,0,5273.879738,0,196790.0749,152703.195,160884.095,20831.06231
"2014/1/13",0,39587.66463,0,25672.99096,0,13860.59969,37854.1078,0,4994.779489,0,0,0,43786.04505,32783.81963,17300.6581,37364.6445,150230.8067,4348.863198,5466.394181,59781.28581,0,5274.718204,0,196800.7818,152713.1559,160894.2947,20833.7538
"2014/1/14",0,39592.12493,0,25675.12878,0,13861.29204,37855.62431,0,4995.698322,0,0,0,43791.1322,32784.55239,17301.46735,37365.43578,150246.9413,4349.604451,5467.014875,59781.52726,0,5275.556671,0,196811.4886,152723.1167,160904.4944,20836.44529
"2014/1/15",0,39596.58523,0,25677.26661,0,13861.9844,37857.14083,0,4996.617156,0,0,0,43796.21936,32785.28514,17302.27661,37366.22706,150263.0759,4350.345705,5467.63557,59781.76872,0,5276.395138,0,196822.1954,152733.0776,160914.6941,20839.13679
"2014/1/16",0,39601.04553,0,25679.40443,0,13862.67676,37858.65734,0,4997.53599,0,0,0,43801.30651,32786.01789,17303.08586,37367.01835,150279.2104,4351.086958,5468.256264,59782.01017,0,5277.233604,0,196832.9022,152743.0385,160924.8938,20841.82828
"2014/1/17",0,39605.50583,0,25681.54225,0,13863.36912,37860.17385,0,4998.454823,0,0,0,43806.39367,32786.75064,17303.89511,37367.80963,150295.345,4351.828211,5468.876959,59782.25163,0,5278.072071,0,196843.6091,152752.9993,160935.0936,20844.51978
"2014/1/20",0,39609.96613,0,25683.68008,0,13864.06148,37861.69037,0,4999.373657,0,0,0,43811.48083,32787.48339,17304.70436,37368.60092,150311.4796,4352.569464,5469.497653,59782.49308,0,5278.910537,0,196854.3159,152762.9602,160945.2933,20847.21127
"2014/1/21",0,39614.42644,0,25685.8179,0,13864.75384,37863.20688,0,5000.29249,0,0,0,43816.56798,32788.21615,17305.51362,37369.3922,150327.6142,4353.310718,5470.118348,59782.73453,0,5279.749004,0,196865.0227,152772.9211,160955.493,20849.90277
"2014/1/22",0,39618.88674,0,25687.95573,0,13865.4462,37864.72339,0,5001.211324,0,0,0,43821.65514,32788.9489,17306.32287,37370.18349,150343.7487,4354.051971,5470.739042,59782.97599,0,5280.587471,0,196875.7296,152782.8819,160965.6927,20852.59426
"2014/1/23",0,39623.34704,0,25690.09355,0,13866.13856,37866.23991,0,5002.130157,0,0,0,43826.74229,32789.68165,17307.13212,37370.97477,150359.8833,4354.793224,5471.359737,59783.21744,0,5281.425937,0,196886.4364,152792.8428,160975.8924,20855.28575
"2014/1/24",0,39627.80734,0,25692.23138,0,13866.83092,37867.75642,0,5003.048991,0,0,0,43831.82945,32790.4144,17307.94138,37371.76606,150376.0179,4355.534477,5471.980431,59783.4589,0,5282.264404,0,196897.1432,152802.8037,160986.0921,20857.97725
"2014/1/27",0,39632.26764,0,25694.3692,0,13867.52328,37869.27294,0,5003.967824,0,0,0,43836.91661,32791.14716,17308.75063,37372.55734,150392.1525,4356.27573,5472.601126,59783.70035,0,5283.10287,0,196907.85,152812.7645,160996.2918,20860.66874
"2014/1/28",0,39636.72794,0,25696.50702,0,13868.21564,37870.78945,0,5004.886658,0,0,0,43842.00376,32791.87991,17309.55988,37373.34862,150408.287,4357.016984,5473.22182,59783.94181,0,5283.941337,0,196918.5569,152822.7254,161006.4915,20863.36024
"2014/1/29",0,39641.18824,0,25698.64485,0,13868.90799,37872.30596,0,5005.805491,0,0,0,43847.09092,32792.61266,17310.36913,37374.13991,150424.4216,4357.758237,5473.842515,59784.18326,0,5284.779803,0,196929.2637,152832.6863,161016.6912,20866.05173
"2014/1/30",0,39645.64855,0,25700.78267,0,13869.60035,37873.82248,0,5006.724325,0,0,0,43852.17807,32793.34541,17311.17839,37374.93119,150440.5562,4358.49949,5474.463209,59784.42472,0,5285.61827,0,196939.9705,152842.6471,161026.891,20868.74322
"2014/2/7",0,39650.10885,0,25702.9205,0,13870.29271,37875.33899,0,5007.643159,0,0,0,43857.26523,32794.07817,17311.98764,37375.72248,150456.6908,4359.240743,5475.083904,59784.66617,0,5286.456737,0,196950.6774,152852.608,161037.0907,20871.43472
"2014/2/10",0,39654.56915,0,25705.05832,0,13870.98507,37876.8555,0,5008.561992,0,0,0,43862.35239,32794.81092,17312.79689,37376.51376,150472.8253,4359.981997,5475.704598,59784.90763,0,5287.295203,0,196961.3842,152862.5689,161047.2904,20874.12621
"2014/2/11",0,39659.02945,0,25707.19615,0,13871.67743,37878.37202,0,5009.480826,0,0,0,43867.43954,32795.54367,17313.60615,37377.30505,150488.9599,4360.72325,5476.325293,59785.14908,0,5288.13367,0,196972.091,152872.5297,161057.4901,20876.81771
